Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size
11692.00974,No,Extended,Bachelor,Employed,M,40548,Suburban,Divorced,98,7,57,0,2,470.4,Medsize
10175.2441,No,Extended,College,Unemployed,M,0,Suburban,Single,99,15,84,0,2,831.340966,Medsize
2513.971107,No,Basic,High School or Below,Employed,M,50450,Suburban,Married,63,24,80,0,1,302.4,Medsize
2897.779107,No,Extended,College,Unemployed,F,0,Suburban,Single,85,4,45,0,1,612,Medsize
5515.246935,No,Basic,College,Employed,F,75963,Rural,Divorced,69,4,23,0,7,102.147789,Medsize
3469.836978,No,Extended,High School or Below,Employed,F,32714,Suburban,Married,87,35,48,0,1,513.041633,Medsize
6907.554242,No,Extended,Bachelor,Employed,F,42790,Urban,Married,87,10,74,0,3,290.057111,Medsize
3647.24611,No,Extended,Bachelor,Employed,F,20694,Suburban,Married,94,29,89,1,1,451.2,Medsize
3265.156348,Yes,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,82,10,69,0,1,393.6,Medsize
2514.282096,No,Basic,High School or Below,Employed,M,24744,Suburban,Divorced,65,1,0,0,1,312,Medsize
4462.997006,Yes,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,35,52,3,5,350.4,Medsize
4570.673702,No,Basic,Bachelor,Disabled,F,27538,Urban,Divorced,63,10,6,4,3,285.843893,Medsize
2752.65503,No,Basic,High School or Below,Employed,F,81280,Urban,Married,68,6,47,0,1,308.349562,Medsize
2188.655055,No,Basic,College,Unemployed,M,0,Suburban,Single,67,29,49,1,1,321.6,Medsize
2710.149379,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,73,14,66,0,1,350.4,Medsize
14754.35923,No,Extended,Bachelor,Employed,F,26486,Suburban,Single,128,18,5,1,2,614.4,Medsize
10759.40004,No,Extended,High School or Below,Unemployed,F,0,Suburban,Divorced,97,12,24,0,2,465.6,Small
12357.11512,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,182,4,34,0,5,1953.87972,Medsize
5033.390798,No,Basic,Bachelor,Employed,M,68331,Suburban,Married,63,23,38,0,3,302.4,Small
2370.618948,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,71,1,66,1,1,511.2,Medsize
11236.31135,No,Basic,College,Employed,M,21636,Urban,Married,64,2,24,5,2,213.587367,Medsize
12476.64759,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,121,7,34,0,2,871.2,Medsize
14641.51818,No,Extended,College,Unemployed,F,0,Suburban,Single,133,24,46,0,2,1386.870718,Medsize
4731.844073,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,64,14,92,0,7,307.2,Medsize
10620.49148,No,Basic,College,Employed,F,35601,Urban,Single,69,34,15,0,2,249.803437,Medsize
13478.8,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,198,33,55,1,3,1425.6,Medsize
8873.201307,No,Basic,College,Employed,M,28558,Suburban,Married,119,14,37,4,3,797.558033,Large
5260.921627,No,Basic,High School or Below,Employed,F,60101,Rural,Married,66,34,74,0,3,1.332349,Medsize
2792.009458,No,Extended,College,Employed,M,22426,Suburban,Single,76,9,31,1,1,528.391284,Medsize
10018.66117,No,Extended,College,Employed,M,30720,Suburban,Married,139,17,24,4,5,778.463303,Small
7180.270931,No,Premium,Bachelor,Employed,F,34161,Suburban,Married,186,5,10,3,1,892.8,Medsize
3012.039703,No,Extended,Bachelor,Employed,F,42987,Rural,Divorced,77,14,48,0,1,128.490137,Small
4236.814353,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,61,21,13,0,3,292.8,Medsize
5283.362834,No,Extended,High School or Below,Employed,F,80928,Urban,Divorced,132,26,27,0,1,538.545218,Medsize
5395.091602,No,Basic,Bachelor,Employed,F,86640,Rural,Married,67,2,25,0,5,65.457366,Medsize
6913.566525,No,Basic,College,Retired,F,26714,Suburban,Divorced,64,17,7,1,2,307.2,Small
2619.337376,Yes,Basic,Bachelor,Employed,M,78618,Urban,Divorced,66,7,56,0,1,225.578841,Medsize
8390.122077,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,78,22,3,0,2,732.340362,Small
13727.79972,Yes,Extended,College,Unemployed,M,0,Suburban,Single,126,12,4,0,2,604.8,Medsize
4482.015107,No,Basic,College,Employed,M,62977,Suburban,Single,115,34,40,0,1,552,Small
2827.55957,No,Extended,College,Unemployed,F,0,Suburban,Single,79,30,25,0,1,568.8,Medsize
5584.961718,No,Basic,High School or Below,Disabled,F,19724,Suburban,Married,72,20,49,0,4,345.6,Large
7568.85152,No,Basic,High School or Below,Medical Leave,F,27558,Suburban,Married,65,18,48,0,2,312,Medsize
9664.330983,No,Extended,College,Employed,F,86054,Rural,Married,239,12,11,0,1,115.166422,Medsize
6480.681366,No,Extended,High School or Below,Employed,F,42846,Urban,Married,81,14,42,0,4,286.142521,Medsize
8707.619537,No,Basic,Bachelor,Employed,F,57107,Suburban,Married,110,27,84,3,7,528,Small
9048.983447,Yes,Basic,High School or Below,Unemployed,M,0,Suburban,Married,119,9,8,0,3,571.2,Medsize
2615.852084,No,Basic,College,Employed,M,54314,Urban,Married,66,13,98,0,1,282.770894,Medsize
4878.829713,No,Basic,Doctor,Disabled,F,29950,Suburban,Married,61,0,76,0,4,292.8,Medsize
10793.75704,No,Extended,College,Employed,F,24195,Urban,Married,90,32,70,0,2,360.269404,Large
5528.080912,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,73,30,11,0,8,388.819919,Medsize
4605.87485,No,Basic,College,Employed,M,47481,Suburban,Married,116,20,39,0,1,556.8,Medsize
8343.412804,No,Premium,Bachelor,Employed,M,63354,Suburban,Single,106,16,39,0,9,508.8,Large
13009.24125,No,Basic,High School or Below,Employed,F,57591,Suburban,Divorced,66,5,74,0,2,316.8,Medsize
7486.019078,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,71,14,62,0,2,340.8,Medsize
9547.71004,No,Extended,Master,Employed,M,34919,Urban,Single,82,14,99,1,2,277.871312,Medsize
8110.704417,No,Basic,High School or Below,Employed,M,76879,Suburban,Married,101,20,44,0,5,487.102627,Large
7379.456823,No,Basic,Bachelor,Employed,F,61584,Urban,Married,61,18,93,0,2,205.294927,Medsize
6612.617859,No,Premium,High School or Below,Employed,M,28792,Suburban,Single,185,34,20,3,1,1166.603776,Small
7452.233634,No,Premium,Bachelor,Unemployed,F,0,Suburban,Single,105,27,42,0,4,504,Medsize
2686.535218,No,Basic,Master,Disabled,M,26713,Rural,Divorced,71,22,69,0,1,142.695319,Medsize
4470.181084,No,Extended,College,Unemployed,F,0,Suburban,Single,129,2,72,0,1,928.8,Medsize
10348.01348,No,Extended,High School or Below,Employed,M,34244,Suburban,Married,87,14,34,2,2,417.6,Medsize
11790.49617,Yes,Basic,College,Retired,M,25251,Suburban,Divorced,66,13,43,0,2,316.8,Medsize
4566.123651,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,68,19,53,0,3,326.4,Medsize
5905.971667,No,Basic,Bachelor,Employed,F,59848,Rural,Married,73,5,98,1,3,131.614733,Medsize
7492.055949,No,Basic,College,Employed,F,39815,Rural,Divorced,64,17,68,0,2,91.391245,Medsize
3427.154407,No,Extended,Master,Employed,F,58840,Rural,Single,86,25,44,0,1,73.27252,Medsize
5181.620895,Yes,Basic,Master,Employed,F,97131,Suburban,Married,64,5,80,0,6,307.2,Small
4686.469674,Yes,Basic,College,Employed,M,58089,Suburban,Married,118,31,83,0,1,566.4,Medsize
2710.12066,No,Basic,Doctor,Unemployed,M,0,Suburban,Married,71,7,87,0,1,340.8,Small
4313.34397,No,Extended,College,Unemployed,F,0,Suburban,Single,126,2,96,2,1,656.57161,Large
4755.36505,No,Basic,Bachelor,Employed,M,21808,Suburban,Married,119,0,71,0,1,571.2,Medsize
36516.0456,No,Basic,College,Employed,M,89771,Urban,Married,114,5,83,0,2,432.409662,Medsize
7792.067056,No,Basic,Master,Employed,F,36776,Urban,Divorced,65,21,21,0,2,240.186527,Medsize
2549.998419,No,Basic,Bachelor,Employed,M,31213,Suburban,Married,65,0,29,0,1,312,Medsize
7521.282545,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,115,33,0,0,3,987.293841,Medsize
11510.36033,No,Basic,Bachelor,Unemployed,F,0,Suburban,Married,61,11,39,0,2,439.2,Medsize
7999.251628,No,Basic,College,Unemployed,M,0,Suburban,Married,107,13,17,0,5,513.6,Large
7927.182997,No,Basic,College,Employed,M,32555,Rural,Married,68,32,72,0,2,86.912677,Medsize
21123.1166,No,Basic,College,Unemployed,M,0,Suburban,Single,69,15,9,0,2,496.8,Medsize
2453.570794,Yes,Basic,Bachelor,Medical Leave,M,29735,Suburban,Single,69,3,92,0,1,331.2,Medsize
2981.549197,No,Basic,College,Employed,M,80590,Rural,Married,74,26,3,0,1,97.928632,Medsize
5110.755667,No,Extended,Bachelor,Disabled,F,22565,Suburban,Married,132,0,20,0,1,633.6,Small
5351.853544,No,Extended,Master,Employed,M,54817,Rural,Single,137,24,28,0,1,209.504391,Medsize
9015.819465,No,Basic,College,Unemployed,M,0,Rural,Married,62,26,34,0,2,42.642554,Medsize
5903.612641,No,Basic,College,Employed,F,55393,Rural,Married,74,15,6,1,3,2.173552,Medsize
8852.734284,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,83,12,97,0,2,597.6,Large
13333.38849,No,Premium,Bachelor,Employed,F,75634,Urban,Married,110,13,52,0,2,432.805382,Medsize
8658.863813,Yes,Basic,College,Employed,M,62464,Urban,Married,109,23,45,0,4,400.181882,Medsize
4871.15057,No,Basic,College,Employed,M,72648,Rural,Married,61,0,78,0,5,120.850664,Large
5279.198664,No,Basic,Bachelor,Employed,F,77167,Rural,Divorced,66,15,99,0,3,137.086695,Medsize
6689.022728,Yes,Extended,High School or Below,Employed,M,56980,Suburban,Married,84,33,70,0,7,599.000883,Medsize
5244.550942,No,Basic,College,Employed,F,27444,Urban,Married,66,21,88,0,3,313.931213,Large
6688.857444,No,Extended,High School or Below,Employed,M,57289,Suburban,Single,86,21,88,0,3,562.224942,Small
8408.308374,No,Premium,Bachelor,Employed,M,84091,Urban,Married,105,18,48,0,9,380.560266,Medsize
2052.948967,No,Basic,College,Unemployed,M,0,Suburban,Single,67,33,21,2,1,806.180375,Large
10592.58753,No,Extended,College,Employed,M,59590,Urban,Divorced,136,15,67,0,5,460.266881,Small
2913.493264,No,Basic,College,Employed,F,89672,Urban,Married,72,7,92,0,1,309.568636,Medsize
5243.446345,No,Basic,Bachelor,Employed,F,96535,Urban,Single,66,11,85,0,3,271.074379,Medsize
14191.59699,No,Basic,Doctor,Employed,F,25575,Suburban,Married,117,10,41,0,2,561.6,Medsize
9426.384787,No,Extended,College,Employed,F,38910,Rural,Married,78,3,78,0,2,20.209679,Medsize
4521.190551,No,Basic,Bachelor,Employed,M,39426,Urban,Married,114,33,12,0,1,412.884282,Medsize
3579.023825,No,Extended,High School or Below,Employed,F,28304,Suburban,Married,91,10,30,2,1,655.2,Medsize
6285.15476,No,Extended,College,Employed,M,52210,Suburban,Married,80,6,74,0,9,384,Medsize
7844.252972,No,Basic,Bachelor,Unemployed,F,0,Urban,Married,102,20,46,0,3,273.945412,Large
8283.843281,No,Premium,Master,Employed,M,94851,Rural,Single,104,6,33,0,3,190.998822,Small
2436.397813,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,67,16,92,0,1,399.0564,Small
2538.62632,Yes,Basic,Bachelor,Retired,M,18608,Suburban,Divorced,71,13,24,0,1,340.8,Medsize
7304.395148,No,Extended,College,Employed,F,41025,Rural,Married,92,22,92,0,6,20.374393,Large
32474.76977,No,Basic,High School or Below,Employed,M,71449,Suburban,Divorced,102,17,7,0,2,734.4,Small
6674.455913,No,Extended,Bachelor,Employed,F,92653,Suburban,Married,83,15,80,1,6,456.519419,Medsize
33473.34946,Yes,Basic,Bachelor,Employed,F,33190,Suburban,Divorced,106,18,95,0,2,508.8,Medsize
6459.640942,No,Extended,College,Employed,F,24290,Suburban,Married,82,15,84,0,8,393.6,Medsize
4605.036646,Yes,Basic,College,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,302.4,Large
5686.743252,No,Basic,High School or Below,Employed,F,26409,Suburban,Married,71,30,70,0,5,475.166267,Large
6608.165971,No,Extended,High School or Below,Medical Leave,M,21616,Suburban,Single,93,4,41,0,7,944.854655,Medsize
7158.530736,No,Extended,College,Employed,M,36463,Suburban,Single,92,8,25,0,3,441.6,Medsize
10179.71704,Yes,Premium,Bachelor,Retired,F,14290,Suburban,Married,271,20,40,0,1,1300.8,Medsize
5052.381573,No,Basic,Bachelor,Employed,M,34645,Urban,Single,69,1,2,3,5,220.446667,Large
5201.357604,No,Extended,Bachelor,Employed,M,67001,Urban,Single,131,7,36,0,1,463.425687,Medsize
8632.783576,No,Premium,Bachelor,Employed,F,96200,Suburban,Married,107,9,45,0,3,513.6,Small
7350.930502,No,Extended,High School or Below,Employed,M,69241,Rural,Divorced,93,2,63,0,3,111.250449,Medsize
7690.159642,No,Basic,Bachelor,Employed,F,55843,Suburban,Married,64,3,80,0,2,307.2,Medsize
8259.1108,No,Extended,Bachelor,Disabled,F,20305,Suburban,Single,76,14,63,1,2,496.477418,Medsize
2317.282049,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,68,10,81,0,1,489.6,Medsize
8929.611119,No,Basic,Bachelor,Employed,M,44329,Suburban,Married,112,25,58,0,3,537.6,Medsize
4854.362069,No,Basic,High School or Below,Employed,M,44279,Suburban,Married,61,32,7,0,3,292.8,Small
2659.70565,Yes,Extended,College,Unemployed,F,0,Suburban,Divorced,87,4,4,3,1,420.041981,Medsize
8750.222052,No,Basic,College,Employed,F,34695,Rural,Single,113,1,60,0,5,100.323765,Small
5054.780543,No,Basic,High School or Below,Employed,M,79297,Rural,Single,64,34,64,0,6,72.760316,Medsize
2199.516645,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,62,29,72,0,1,297.6,Medsize
5715.312991,No,Basic,Bachelor,Employed,M,84183,Urban,Single,72,29,86,0,4,255.565349,Small
9566.839884,No,Extended,Doctor,Employed,M,53375,Rural,Married,79,20,92,0,2,127.322656,Medsize
10094.13003,No,Extended,High School or Below,Employed,F,32046,Urban,Married,127,28,23,0,4,475.599472,Medsize
5444.793941,No,Basic,High School or Below,Employed,M,91393,Suburban,Married,67,19,54,0,6,460.551521,Medsize
2582.408525,Yes,Basic,Bachelor,Employed,F,76731,Urban,Married,64,2,68,0,1,201.455005,Medsize
50568.25912,No,Extended,Master,Employed,M,82081,Urban,Married,249,1,62,0,2,753.760098,Small
3484.247842,No,Extended,High School or Below,Employed,F,51337,Rural,Single,88,3,70,0,1,72.543171,Medsize
5555.830205,Yes,Basic,Bachelor,Employed,M,74015,Suburban,Single,72,12,61,0,6,471.443077,Small
4173.140695,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,117,10,37,0,1,842.4,Medsize
2897.494724,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,77,19,17,0,1,554.4,Medsize
8044.511759,No,Basic,Bachelor,Employed,F,68849,Urban,Married,67,9,67,0,2,252.699037,Medsize
7716.997859,No,Extended,College,Employed,F,37376,Rural,Single,99,34,52,0,3,65.548725,Medsize
2274.669484,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,64,12,25,0,1,621.968062,Medsize
8658.863813,Yes,Basic,College,Employed,M,62464,Urban,Married,109,23,45,0,4,400.181882,Medsize
11260.90364,No,Extended,High School or Below,Employed,F,88304,Urban,Single,95,2,17,0,2,276.467811,Large
16414.04415,No,Basic,College,Unemployed,M,0,Suburban,Married,112,11,9,0,2,682.422936,Medsize
20018.20459,No,Basic,Bachelor,Employed,F,65900,Suburban,Married,62,17,41,0,2,297.6,Medsize
4698.759935,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,67,27,71,0,6,321.6,Medsize
9002.117386,No,Premium,High School or Below,Employed,M,61374,Rural,Married,113,5,27,0,3,210.100003,Medsize
25030.89457,No,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,110,1,53,1,2,528,Medsize
3102.998522,No,Extended,Doctor,Employed,M,31841,Rural,Married,78,24,11,0,1,126.857228,Medsize
2587.107864,No,Basic,High School or Below,Employed,F,27861,Suburban,Married,65,22,67,0,1,312,Medsize
4983.61893,No,Extended,College,Unemployed,M,0,Suburban,Single,83,22,0,3,5,736.00483,Small
6265.343299,Yes,Extended,Doctor,Unemployed,F,0,Suburban,Married,84,18,25,1,4,481.025786,Medsize
7233.540011,No,Extended,High School or Below,Employed,F,94550,Suburban,Single,90,0,93,0,7,432,Small
5357.260833,No,Basic,College,Employed,M,39604,Rural,Married,68,2,21,0,8,63.127223,Medsize
11130.11974,No,Extended,Bachelor,Employed,F,42928,Suburban,Married,93,20,65,0,2,651.623195,Large
2610.369217,No,Basic,Bachelor,Employed,F,54737,Suburban,Single,66,3,86,0,1,391.970334,Medsize
7452.543017,No,Basic,College,Unemployed,M,0,Suburban,Married,68,14,46,0,2,489.6,Medsize
6352.961129,No,Extended,High School or Below,Employed,F,80587,Urban,Married,78,7,5,0,6,276.191729,Medsize
14585.37736,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,194,26,10,0,5,931.2,Medsize
17292.93538,No,Extended,College,Employed,M,80028,Rural,Married,86,34,37,0,2,114.02307,Medsize
4254.620669,Yes,Basic,High School or Below,Disabled,F,11904,Suburban,Single,61,34,11,2,3,292.8,Small
9621.72619,No,Extended,High School or Below,Employed,F,54872,Suburban,Married,121,9,50,0,3,580.8,Large
14260.91441,No,Extended,College,Unemployed,M,0,Rural,Married,99,2,30,0,2,204.121476,Medsize
7756.307652,No,Basic,College,Unemployed,M,0,Suburban,Single,74,24,63,0,2,532.8,Small
5875.212734,No,Basic,College,Employed,M,46417,Rural,Married,74,16,14,0,7,164.746184,Medsize
4946.960039,No,Basic,College,Employed,F,46239,Rural,Single,67,17,1,3,4,6.395416,Medsize
2660.009874,No,Basic,College,Unemployed,F,0,Suburban,Single,73,18,61,0,1,350.4,Medsize
2372.289378,No,Basic,High School or Below,Medical Leave,F,25550,Suburban,Married,61,28,13,0,1,439.2,Small
15613.95173,No,Premium,Bachelor,Employed,F,27514,Suburban,Married,197,12,97,0,8,1367.199081,Medsize
7803.503824,No,Extended,High School or Below,Employed,M,84417,Rural,Divorced,98,5,32,0,7,139.714897,Medsize
10346.11154,No,Extended,High School or Below,Employed,F,55906,Rural,Married,86,26,3,0,2,58.469264,Medsize
4960.548942,No,Basic,High School or Below,Medical Leave,M,21638,Suburban,Married,65,9,81,0,8,468,Small
7099.574987,No,Basic,Bachelor,Disabled,M,16121,Suburban,Married,65,5,85,2,2,312,Small
24442.29656,No,Basic,College,Employed,M,36261,Rural,Married,68,3,71,0,2,16.800832,Large
13466.92071,Yes,Basic,High School or Below,Disabled,F,11432,Suburban,Married,119,11,9,0,2,571.2,Small
2598.061204,No,Basic,Bachelor,Employed,F,62566,Rural,Married,65,4,3,1,1,48.344273,Medsize
2886.451602,Yes,Extended,High School or Below,Retired,F,10312,Suburban,Married,78,10,63,0,1,486.278557,Large
2566.398498,No,Basic,High School or Below,Employed,M,67778,Urban,Married,64,17,17,1,1,171.287759,Large
6252.3631,No,Extended,Master,Employed,F,92895,Rural,Married,77,5,2,0,7,43.14147,Small
5174.689686,No,Basic,College,Employed,F,55290,Rural,Married,65,26,33,0,4,13.874775,Medsize
9263.179837,No,Premium,Bachelor,Employed,F,23377,Suburban,Married,116,15,19,0,3,556.8,Medsize
4834.710493,Yes,Basic,College,Employed,F,38713,Suburban,Divorced,66,31,69,4,6,316.8,Medsize
2361.742243,No,Basic,Bachelor,Unemployed,F,0,Rural,Married,66,17,92,1,1,145.896438,Medsize
2674.730716,Yes,Basic,College,Employed,M,56342,Suburban,Single,69,12,89,0,1,331.2,Small
16159.54237,No,Extended,College,Employed,M,29593,Suburban,Married,137,15,52,0,2,657.6,Medsize
26197.41498,Yes,Basic,High School or Below,Disabled,F,18495,Suburban,Married,113,10,15,0,2,542.4,Large
2664.242814,No,Basic,High School or Below,Employed,F,82887,Suburban,Married,66,22,4,1,1,420.374805,Small
15162.06565,No,Extended,Master,Employed,F,71366,Urban,Divorced,94,23,56,0,2,265.216633,Small
22332.43946,Yes,Extended,College,Employed,M,49078,Suburban,Single,97,10,3,0,2,484.013411,Medsize
4995.1712,No,Basic,College,Retired,F,10787,Suburban,Divorced,71,33,25,0,8,697.798804,Small
16109.75353,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,73,12,42,0,2,350.4,Small
4957.404306,No,Basic,High School or Below,Medical Leave,M,10194,Suburban,Married,65,34,35,0,4,312,Small
2866.779811,No,Basic,High School or Below,Employed,M,81763,Suburban,Married,72,22,12,1,1,518.4,Small
8719.896238,No,Basic,College,Employed,F,59763,Suburban,Married,73,4,31,0,2,350.4,Small
22448.68617,No,Extended,College,Unemployed,F,0,Suburban,Single,78,7,63,0,2,561.6,Medsize
6864.647514,No,Extended,College,Employed,F,96832,Suburban,Married,85,19,23,0,3,408,Small
4980.18765,No,Extended,College,Disabled,F,21135,Suburban,Married,130,14,59,0,1,678.946216,Medsize
2312.328541,No,Basic,High School or Below,Medical Leave,M,16143,Rural,Married,62,3,73,1,1,32.114117,Large
5555.830205,Yes,Basic,Bachelor,Employed,M,74015,Suburban,Single,72,12,61,0,6,471.443077,Small
26763.82631,No,Basic,High School or Below,Employed,M,84178,Rural,Divorced,74,34,80,0,2,12.588784,Medsize
2471.441785,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,70,32,14,0,1,504,Small
17759.38575,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,63,10,19,0,2,661.7151,Small
14628.49627,No,Basic,College,Employed,M,63936,Urban,Single,189,4,29,0,5,765.012123,Medsize
5801.828142,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,83,17,28,0,4,597.6,Medsize
5209.945549,No,Extended,High School or Below,Employed,F,37940,Urban,Married,129,11,36,0,1,512.542299,Medsize
2814.438036,No,Basic,High School or Below,Employed,F,30703,Suburban,Married,70,15,58,0,1,336,Medsize
5417.744055,No,Basic,College,Employed,F,54898,Urban,Single,69,25,32,0,9,176.242159,Small
16775.80883,No,Extended,Bachelor,Employed,M,89030,Rural,Married,139,31,62,0,2,49.566591,Medsize
7980.304624,No,Basic,College,Retired,F,15630,Suburban,Divorced,115,8,60,1,3,656.775467,Medsize
5107.163002,Yes,Basic,Bachelor,Employed,F,35625,Urban,Married,65,10,56,1,3,288.572108,Medsize
2690.781969,No,Basic,High School or Below,Employed,M,48329,Suburban,Married,67,9,70,0,1,470.386291,Small
4254.620669,Yes,Basic,High School or Below,Disabled,F,11904,Suburban,Single,61,34,11,2,3,292.8,Small
4643.413135,No,Extended,Bachelor,Disabled,F,12261,Suburban,Divorced,125,26,80,0,1,600,Medsize
6217.258012,No,Extended,High School or Below,Unemployed,M,0,Rural,Married,86,15,94,0,9,39.730199,Medsize
11373.98852,No,Extended,Master,Employed,F,87810,Rural,Married,94,15,26,3,2,225.641724,Medsize
10861.71019,No,Extended,Bachelor,Employed,M,64744,Rural,Divorced,139,5,34,0,5,41.308429,Medsize
8569.36439,No,Basic,Doctor,Unemployed,M,0,Suburban,Married,117,13,11,0,8,957.134978,Small
16069.95283,No,Extended,Bachelor,Employed,M,60735,Urban,Married,135,11,59,0,2,571.695889,Medsize
2410.355726,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,67,5,53,0,1,482.4,Medsize
14057.42125,No,Basic,Bachelor,Employed,M,36261,Suburban,Divorced,118,14,78,0,2,1197.713861,Medsize
4872.577302,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,135,32,33,0,1,648,Medsize
9031.214859,Yes,Extended,Master,Unemployed,F,0,Suburban,Single,122,15,47,0,9,650.52179,Medsize
2993.117683,No,Extended,High School or Below,Employed,M,23277,Suburban,Married,77,14,68,2,1,369.6,Medsize
5846.520588,No,Basic,High School or Below,Employed,F,50320,Urban,Married,73,24,6,0,5,297.738909,Medsize
2589.43003,No,Basic,High School or Below,Employed,F,49675,Suburban,Married,65,10,54,0,1,312,Medsize
6558.880167,No,Basic,High School or Below,Medical Leave,M,19508,Suburban,Single,61,22,59,0,2,292.8,Medsize
8105.996039,No,Basic,Bachelor,Medical Leave,M,20815,Suburban,Married,110,7,35,0,9,528,Medsize
7232.609391,No,Basic,High School or Below,Employed,M,46621,Rural,Married,61,20,31,0,2,30.448249,Medsize
13599.92487,No,Basic,High School or Below,Disabled,F,22775,Suburban,Divorced,184,6,10,0,3,883.2,Medsize
5093.379714,No,Basic,Bachelor,Employed,F,91814,Urban,Married,63,30,99,0,3,167.037619,Medsize
6047.02516,Yes,Extended,College,Employed,M,20396,Suburban,Married,76,15,60,1,4,364.8,Medsize
7172.070153,No,Basic,High School or Below,Employed,F,73836,Urban,Married,182,8,35,3,1,553.385695,Medsize
3438.949322,No,Extended,Bachelor,Employed,F,55910,Urban,Married,86,4,3,0,1,324.348688,Medsize
5418.463878,No,Basic,High School or Below,Employed,F,43054,Suburban,Married,68,5,41,0,4,326.4,Large
7824.492263,No,Basic,Bachelor,Employed,F,64543,Urban,Married,65,1,84,0,2,200.177163,Medsize
7930.602564,No,Basic,Bachelor,Employed,M,75988,Urban,Divorced,67,0,40,0,2,200.54531,Medsize
9321.284825,No,Basic,College,Unemployed,M,0,Suburban,Single,64,26,99,0,2,572.522796,Large
2775.080095,No,Basic,College,Disabled,F,29051,Rural,Married,73,31,79,0,1,153.200014,Medsize
5792.666316,No,Basic,Bachelor,Employed,F,87382,Suburban,Married,72,26,65,0,5,345.6,Large
3596.83011,No,Extended,College,Employed,F,30694,Suburban,Married,91,22,23,1,1,436.8,Small
14713.52329,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,85,4,18,0,2,877.034575,Medsize
44520.13577,No,Premium,High School or Below,Employed,M,49259,Suburban,Single,144,35,36,0,2,820.431905,Medsize
3071.784639,No,Extended,High School or Below,Employed,F,47528,Urban,Married,77,10,73,1,1,277.582137,Medsize
8471.292552,No,Basic,Bachelor,Employed,M,70624,Rural,Married,106,6,52,0,3,49.234943,Small
7205.019561,No,Basic,College,Unemployed,F,0,Suburban,Single,64,27,62,0,2,505.975326,Small
11154.67599,No,Extended,Doctor,Employed,F,31409,Urban,Married,93,10,50,0,2,381.960657,Medsize
10168.27175,No,Extended,High School or Below,Employed,F,35504,Urban,Married,128,4,86,0,3,404.303518,Small
5688.20499,No,Basic,Bachelor,Employed,F,44833,Suburban,Divorced,72,24,59,0,3,345.6,Medsize
5272.932008,No,Basic,High School or Below,Employed,F,24423,Suburban,Divorced,67,5,62,0,6,321.6,Medsize
13799.05459,No,Extended,Bachelor,Unemployed,M,0,Suburban,Married,127,20,31,0,2,609.6,Small
4167.994667,No,Basic,College,Unemployed,F,0,Suburban,Single,69,22,98,3,8,433.959806,Medsize
4242.69282,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,61,5,51,0,7,439.2,Medsize
5736.45893,No,Basic,Bachelor,Employed,F,96917,Suburban,Married,71,31,16,0,9,373.047039,Medsize
2679.686625,No,Basic,Bachelor,Employed,M,84450,Urban,Single,68,18,12,0,1,291.257059,Medsize
11828.61437,No,Basic,College,Unemployed,F,0,Suburban,Single,111,4,8,0,2,1018.808223,Medsize
11905.06754,No,Premium,High School or Below,Unemployed,F,0,Suburban,Single,115,19,39,0,2,840.179082,Medsize
4212.8026,No,Premium,College,Disabled,F,10097,Rural,Married,110,17,69,0,1,218.635593,Medsize
